year,food_code,mod_code,method,method_description,nhanes,price_100gm
2015/2016,58100145,NA,4,FNDDS recipe with modified SR codes,Base,0.618344
2015/2016,58100160,NA,4,FNDDS recipe with modified SR codes,Base,0.694665
2015/2016,58100165,NA,4,FNDDS recipe with modified SR codes,Base,0.660959
2015/2016,58100200,NA,4,FNDDS recipe with modified SR codes,Base,0.739077
2015/2016,58100220,NA,4,FNDDS recipe with modified SR codes,Base,0.608265
2015/2016,58100255,NA,4,FNDDS recipe with modified SR codes,Base,0.570081
2015/2016,58100260,NA,4,FNDDS recipe with modified SR codes,Base,0.550933
2015/2016,58100300,NA,1,Links to FNDDS,Extra,1.617259
2015/2016,58100320,NA,4,FNDDS recipe with modified SR codes,Base,0.504503
2015/2016,58100325,NA,2,Links to altEC,Base,0.556477
2015/2016,58100520,NA,1,Links to FNDDS,Extra,0.993027
2015/2016,58100530,NA,2,Links to altEC,Base,0.918376
2015/2016,58100620,NA,1,Links to FNDDS,Extra,1.32039
2015/2016,58100630,NA,1,Links to FNDDS,Base,0.918376
2015/2016,58100635,NA,1,Links to FNDDS,Base,2.480697
2015/2016,58100720,NA,1,Links to FNDDS,Extra,1.275589
2015/2016,58100800,NA,2,Links to altEC,Base,2.402201
2015/2016,58101320,NA,4,FNDDS recipe with modified SR codes,Base,0.75911
2015/2016,58101323,NA,2,Links to altEC,Base,0.877912
2015/2016,58101325,NA,4,FNDDS recipe with modified SR codes,Base,0.716056
2015/2016,58101345,NA,4,FNDDS recipe with modified SR codes,Base,0.642996
2015/2016,58101347,NA,2,Links to altEC,Base,0.877912
2015/2016,58101350,NA,4,FNDDS recipe with modified SR codes,Base,0.617958
2015/2016,58101450,NA,4,FNDDS recipe with modified SR codes,Base,0.621029
2015/2016,58101460,NA,4,FNDDS recipe with modified SR codes,Base,0.593633
2015/2016,58101520,NA,4,FNDDS recipe with modified SR codes,Base,0.768134
2015/2016,58101555,NA,4,FNDDS recipe with modified SR codes,Base,0.861145
2015/2016,58101610,NA,4,FNDDS recipe with modified SR codes,Base,0.393658
2015/2016,58101620,NA,4,FNDDS recipe with modified SR codes,Base,0.510102
2015/2016,58101625,NA,4,FNDDS recipe with modified SR codes,Base,0.487016
2015/2016,58101630,NA,4,FNDDS recipe with modified SR codes,Base,0.50114
2015/2016,58101720,NA,4,FNDDS recipe with modified SR codes,Base,0.465264
2015/2016,58101930,NA,4,FNDDS recipe with modified SR codes,Base,0.641656
2015/2016,58101945,NA,4,FNDDS recipe with modified SR codes,Base,0.616
2015/2016,58101955,NA,1,Links to FNDDS,Extra,0.565354
2015/2016,58103120,NA,1,Links to FNDDS,Base,0.639052
2015/2016,58103130,NA,1,Links to FNDDS,Base,0.879918
2015/2016,58103250,NA,1,Links to FNDDS,Base,1.479524
2015/2016,58104120,NA,2,Links to altEC,Base,2.402201
2015/2016,58104130,NA,4,FNDDS recipe with modified SR codes,Base,0.927584
2015/2016,58104150,NA,4,FNDDS recipe with modified SR codes,Base,0.779214
2015/2016,58104260,NA,1,Links to FNDDS,Extra,2.052473
2015/2016,58104290,NA,4,FNDDS recipe with modified SR codes,Base,0.570446
2015/2016,58104500,NA,1,Links to FNDDS,Extra,0.484793
2015/2016,58104530,NA,1,Links to FNDDS,Extra,0.682385
2015/2016,58104710,NA,4,FNDDS recipe with modified SR codes,Base,0.668904
2015/2016,58104730,NA,4,FNDDS recipe with modified SR codes,Base,0.793938
2015/2016,58104740,NA,4,FNDDS recipe with modified SR codes,Base,0.684968
2015/2016,58104745,NA,2,Links to altEC,Base,0.89465
2015/2016,58104750,NA,4,FNDDS recipe with modified SR codes,Base,0.657116
2015/2016,58104760,NA,2,Links to altEC,Base,0.762711
2015/2016,58104770,NA,4,FNDDS recipe with modified SR codes,Base,0.670982
2015/2016,58104800,NA,1,Links to FNDDS,Extra,0.871205
2015/2016,58104820,NA,1,Links to FNDDS,Extra,0.775542
2015/2016,58104825,NA,1,Links to FNDDS,Extra,0.851155
2015/2016,58104830,NA,1,Links to FNDDS,Extra,0.809314
2015/2016,58104835,NA,1,Links to FNDDS,Base,0.832066
2015/2016,58105000,NA,4,FNDDS recipe with modified SR codes,Base,0.541631
2015/2016,58105050,NA,4,FNDDS recipe with modified SR codes,Base,0.806197
2015/2016,58105100,NA,1,Links to FNDDS,Base,1.287014
2015/2016,58105105,NA,1,Links to FNDDS,Extra,2.061134
2015/2016,58106200,NA,1,Links to FNDDS,Base,0.793388
2015/2016,58106205,NA,1,Links to FNDDS,Base,0.984577
2015/2016,58106220,NA,2,Links to altEC,Base,0.793388
2015/2016,58106225,NA,2,Links to altEC,Base,0.793388
2015/2016,58106230,NA,2,Links to altEC,Base,0.793388
2015/2016,58106233,NA,1,Links to FNDDS,Base,1.229788
2015/2016,58106234,NA,2,Links to altEC,Base,0.984577
2015/2016,58106235,NA,2,Links to altEC,Base,0.793388
2015/2016,58106250,NA,1,Links to FNDDS,Extra,0.822275
2015/2016,58106260,NA,1,Links to FNDDS,Extra,0.717787
2015/2016,58106300,NA,1,Links to FNDDS,Base,1.355747
2015/2016,58106305,NA,1,Links to FNDDS,Extra,0.819176
2015/2016,58106320,NA,2,Links to altEC,Base,1.355747
2015/2016,58106325,NA,2,Links to altEC,Base,0.819176
2015/2016,58106330,NA,2,Links to altEC,Base,0.819176
2015/2016,58106512,NA,1,Links to FNDDS,Base,0.688537
2015/2016,58106514,NA,1,Links to FNDDS,Base,0.873879
2015/2016,58106516,NA,1,Links to FNDDS,Base,0.777597
2015/2016,58106550,NA,2,Links to altEC,Base,0.688537
2015/2016,58106555,NA,2,Links to altEC,Base,0.873879
2015/2016,58106560,NA,2,Links to altEC,Base,0.777597
2015/2016,58106565,NA,1,Links to FNDDS,Base,1.084092
2015/2016,58106570,NA,2,Links to altEC,Base,3.02626
2015/2016,58106578,NA,2,Links to altEC,Base,3.02626
2015/2016,58106602,NA,1,Links to FNDDS,Base,0.811742
2015/2016,58106604,NA,1,Links to FNDDS,Base,0.791971
2015/2016,58106606,NA,1,Links to FNDDS,Base,0.664825
2015/2016,58106620,NA,2,Links to altEC,Base,0.811742
2015/2016,58106625,NA,2,Links to altEC,Base,0.791971
2015/2016,58106630,NA,2,Links to altEC,Base,0.664825
2015/2016,58106633,NA,1,Links to FNDDS,Extra,1.098671
2015/2016,58106634,NA,2,Links to altEC,Base,3.02626
2015/2016,58106650,NA,1,Links to FNDDS,Base,0.592071
2015/2016,58106655,NA,1,Links to FNDDS,Base,0.648224
2015/2016,58106660,NA,1,Links to FNDDS,Base,0.689156
2015/2016,58106700,NA,1,Links to FNDDS,Base,0.7322
2015/2016,58106702,NA,1,Links to FNDDS,Base,0.887076
2015/2016,58106705,NA,1,Links to FNDDS,Base,0.637716
2015/2016,58106720,NA,2,Links to altEC,Base,0.7322
2015/2016,58106725,NA,2,Links to altEC,Base,0.887076
2015/2016,58106730,NA,2,Links to altEC,Base,0.637716
2015/2016,58106736,NA,1,Links to FNDDS,Base,0.937184
2015/2016,58106738,NA,2,Links to altEC,Base,0.937184
2015/2016,58106750,NA,1,Links to FNDDS,Base,0.79217
2015/2016,58106755,NA,1,Links to FNDDS,Base,0.84684
2015/2016,58106760,NA,1,Links to FNDDS,Extra,0.727046
2015/2016,58107205,NA,1,Links to FNDDS,Extra,1.496349
2015/2016,58107212,NA,1,Links to FNDDS,Extra,1.656749
2015/2016,58107222,NA,1,Links to FNDDS,Extra,0.890462
2015/2016,58108000,NA,1,Links to FNDDS,Extra,1.648447
2015/2016,58108010,NA,1,Links to FNDDS,Base,1.208834
2015/2016,58108050,NA,2,Links to altEC,Base,0.590033
2015/2016,58109015,NA,2,Links to altEC,Base,0.793388
2015/2016,58109030,NA,2,Links to altEC,Base,3.02626
2015/2016,58109050,NA,1,Links to FNDDS,Extra,1.747492
2015/2016,58109120,NA,1,Links to FNDDS,Extra,2.355661
2015/2016,58109140,NA,1,Links to FNDDS,Extra,2.717038
2015/2016,58109210,NA,4,FNDDS recipe with modified SR codes,Base,0.76288
2015/2016,58110110,NA,1,Links to FNDDS,Base,1.023951
2015/2016,58110120,NA,1,Links to FNDDS,Base,1.063242
2015/2016,58110130,NA,1,Links to FNDDS,Base,0.737522
2015/2016,58110170,NA,1,Links to FNDDS,Base,0.901826
2015/2016,58111110,NA,1,Links to FNDDS,Base,1.36944
2015/2016,58111120,NA,1,Links to FNDDS,Extra,1.741222
2015/2016,58111130,NA,1,Links to FNDDS,Extra,0.777263
2015/2016,58111200,NA,1,Links to FNDDS,Base,2.44583
2015/2016,58112510,NA,1,Links to FNDDS,Base,1.191783
2015/2016,58116120,NA,1,Links to FNDDS,Base,0.974894
2015/2016,58116130,NA,1,Links to FNDDS,Base,1.083909
2015/2016,58117110,NA,1,Links to FNDDS,Extra,0.716255
2015/2016,58121510,NA,1,Links to FNDDS,Extra,0.855383
2015/2016,58121610,NA,1,Links to FNDDS,Base,0.431262
2015/2016,58121620,NA,1,Links to FNDDS,Extra,0.455751
2015/2016,58122210,NA,1,Links to FNDDS,Extra,0.853687
2015/2016,58122220,NA,1,Links to FNDDS,Extra,0.45346
2015/2016,58123110,NA,2,Links to altEC,Base,1.167147
2015/2016,58123120,NA,2,Links to altEC,Base,0.936081
2015/2016,58124210,NA,1,Links to FNDDS,Extra,0.936081
2015/2016,58124230,NA,1,Links to FNDDS,Base,1.167147
2015/2016,58124250,NA,1,Links to FNDDS,Extra,1.647647
2015/2016,58124500,NA,1,Links to FNDDS,Extra,1.332063
2015/2016,58125110,NA,1,Links to FNDDS,Base,1.563228
2015/2016,58125120,NA,1,Links to FNDDS,Base,1.589649
2015/2016,58126130,NA,2,Links to altEC,Base,0.750316
2015/2016,58126150,NA,1,Links to FNDDS,Base,0.749181
2015/2016,58126160,NA,1,Links to FNDDS,Extra,0.818839
2015/2016,58126280,NA,1,Links to FNDDS,Extra,0.870636
2015/2016,58126400,NA,1,Links to FNDDS,Extra,0.812775
2015/2016,58127310,NA,1,Links to FNDDS,Extra,1.498706
2015/2016,58127330,NA,1,Links to FNDDS,Base,0.953252
2015/2016,58127350,NA,1,Links to FNDDS,Extra,1.362189
2015/2016,58127500,NA,4,FNDDS recipe with modified SR codes,Base,0.548953
2015/2016,58128000,NA,1,Links to FNDDS,Extra,0.450567
2015/2016,58128120,NA,4,FNDDS recipe with modified SR codes,Base,0.622071
2015/2016,58128220,NA,4,FNDDS recipe with modified SR codes,Base,0.412889
2015/2016,58130011,NA,1,Links to FNDDS,Base,0.966157
2015/2016,58130014,NA,2,Links to altEC,Base,0.966157
2015/2016,58130015,NA,5,Modified FNDDS recipe,Base,0.630793
2015/2016,58130016,NA,1,Links to FNDDS,Base,0.683426
2015/2016,58130140,NA,1,Links to FNDDS,Base,0.565826
2015/2016,58130310,NA,2,Links to altEC,Base,0.774351
2015/2016,58130320,NA,2,Links to altEC,Base,0.774351
2015/2016,58131310,NA,1,Links to FNDDS,Extra,0.672836
2015/2016,58131320,NA,1,Links to FNDDS,Base,1.057053
2015/2016,58131323,NA,1,Links to FNDDS,Base,0.238157
2015/2016,58131510,NA,1,Links to FNDDS,Extra,0.529465
2015/2016,58131520,NA,1,Links to FNDDS,Base,1.045866
2015/2016,58131523,NA,1,Links to FNDDS,Extra,0.303744
2015/2016,58131590,NA,1,Links to FNDDS,Extra,0.782473
2015/2016,58131610,NA,1,Links to FNDDS,Extra,1.630678
2015/2016,58133120,NA,1,Links to FNDDS,Extra,0.77133
2015/2016,58134130,NA,1,Links to FNDDS,Extra,1.134079
